TARGET_ID_1,TARGET_ID_2,DISTANCE
3.963344888896265e+16,3.963344377610298e+16,9.707613476925655
3.963344888896191e+16,3.963346586750347e+16,8.909981929441729
3.963344888896191e+16,3.96334563296559e+16,3.088808966536309
3.963346354385752e+16,3.963344376771526e+16,4.699711879281851
3.963346354385752e+16,3.963347051898639e+16,5.75222350802219
3.963343862130595e+16,3.96334587455744e+16,8.648208941381085
3.963346111955179e+16,3.9633453829849384e+16,6.410709702589204
3.963346111955179e+16,3.963345382984976e+16,7.906144962758185
3.963346820792698e+16,3.963346586750307e+16,8.277212347240594
3.963345138457236e+16,3.9633461136329944e+16,7.736555722748104
3.963344379707698e+16,3.96334563254632e+16,4.35934866100978
3.963344632624231e+16,3.963344884701821e+16,6.33967597917777
3.963345138457384e+16,3.963345138457192e+16,9.894567973758312
3.963344378029693e+16,3.963346588847413e+16,9.310854895355822
3.963344378029755e+16,3.963345135101972e+16,8.448034839371141
3.963344378029755e+16,3.963344884701936e+16,2.7783641321484347
3.963344378029755e+16,3.963345628771261e+16,7.975882998736716
3.963344378029755e+16,3.963345135101998e+16,8.730006680089057
3.963344378029755e+16,3.963344885121213e+16,7.240441198338369
3.963344378029755e+16,3.96334488512127e+16,7.665996746390022
3.963344378029755e+16,3.963345628351725e+16,9.16153037100339
3.963344378029755e+16,3.963344884282506e+16,6.575045372208039
3.963344378029755e+16,3.963345872879772e+16,3.992384981553578
3.963344378029755e+16,3.963345630449094e+16,8.862064897416937
3.9633448884766696e+16,3.963345630868517e+16,9.697880851110078
3.963344885960016e+16,3.963346586750211e+16,7.29995568157563
3.96334437970767e+16,3.963345134262765e+16,6.376492580977443
3.963345384243328e+16,3.96334437844945e+16,9.839177490102417
3.963345384243328e+16,3.963345874977027e+16,6.590776840452147
3.963345384243328e+16,3.963344379288059e+16,3.5890435497099342
3.963346350611267e+16,3.963345628771299e+16,5.822610186216677
3.963346350611267e+16,3.9633458724604696e+16,5.279391724702796
3.963346350611267e+16,3.963345628352066e+16,8.77531760811423
3.963346350611267e+16,3.963345628351763e+16,6.162502327567173
3.963343861291737e+16,3.963346820792599e+16,4.563799318350116
3.963344632204939e+16,3.963344887637815e+16,7.329667191738664
3.9633453829849336e+16,3.963343861291482e+16,6.312138542327393
3.9633453829849336e+16,3.963346349772368e+16,5.486075095262482
3.9633446338826e+16,3.963345139295993e+16,5.247576092450995
3.963345138876717e+16,3.963345387179582e+16,9.69420500634037
3.963345628771253e+16,3.963344884702028e+16,1.491744804115026
3.963345628771253e+16,3.9633453842433256e+16,2.8419905110921433
3.963345628771253e+16,3.9633453842432296e+16,3.992041315262759
3.963345628771253e+16,3.96334488344373e+16,3.5245078112337285
3.963345628771253e+16,3.9633435991477464e+16,9.61191269568
3.963345874138007e+16,3.963345874138141e+16,4.814580594918135
3.963346115310635e+16,3.963346114052223e+16,8.646001718525428
3.963346115729845e+16,3.963346112374714e+16,7.894404477939443
3.96334611573015e+16,3.963345137618207e+16,8.146652162619288
3.96334412175784e+16,3.963345629610109e+16,9.217807049457113
3.96334488512114e+16,3.9633443805465e+16,9.642727099729434
3.963344888476647e+16,3.963344635560391e+16,9.8998628857934
3.963344888476653e+16,3.96334658716993e+16,8.093777385871538
3.963344888476653e+16,3.9633463531276936e+16,7.870435878185691
3.963344378449462e+16,3.9633451355213864e+16,7.0188727312424435
3.963344378449462e+16,3.963344378449459e+16,3.7937030266879317
3.963344378449462e+16,3.963344120919028e+16,2.936429982827941
3.963344378449462e+16,3.963343598308928e+16,7.681124333918695
3.963344378449462e+16,3.963344121338485e+16,8.284034936590917
3.9633443784494584e+16,3.963346351449882e+16,9.005022944650861
3.963344633463049e+16,3.963346588428092e+16,9.194005628493153
3.963345382984983e+16,3.963345382565698e+16,5.112224997447117
3.963345382985271e+16,3.9633446309463464e+16,9.870927189842435
3.963345382985313e+16,3.963345629190661e+16,3.5895117758963706
3.963344888476664e+16,3.963344123016002e+16,9.285269103901037
3.963345386760118e+16,3.963346587589356e+16,4.5785052053944675
3.963345386760118e+16,3.963345632546049e+16,4.11636944558385
3.963345386760118e+16,3.963345386760117e+16,5.253323744545716
3.963345386760118e+16,3.9633470518986904e+16,5.244261479139525
3.963345386760118e+16,3.963344119241482e+16,3.857161308674692
3.963344633463129e+16,3.9633443788688616e+16,5.904572361793302
3.963344633463129e+16,3.963345138457102e+16,8.41418721816989
3.963344633463129e+16,3.963345385921288e+16,2.057802157491003
3.963345138457202e+16,3.963345874557444e+16,8.068872556070872
3.963344884701812e+16,3.963345382984983e+16,9.91647784431448
3.9633446334631704e+16,3.963343860872011e+16,5.11359725254184
3.963345138457194e+16,3.963344883862786e+16,6.146998159250991
3.963345138457194e+16,3.963345385082072e+16,3.0357314956402193
3.9633453867601496e+16,3.9633453867601704e+16,7.90045373784438
3.963345871621703e+16,3.963345382985092e+16,8.698286374444981
3.963344121338446e+16,3.963345134263075e+16,0.7446885269560558
3.963344119660925e+16,3.963344119660922e+16,6.996193253855467
3.9633441196609e+16,3.963344887637658e+16,7.350937967326804
3.9633441196609e+16,3.963344632624255e+16,6.881561852038556
3.9633441196609e+16,3.963345875815939e+16,9.951446220834269
3.9633441196609e+16,3.963344632204816e+16,6.7232346648164825
3.9633468212117576e+16,3.963346352288923e+16,9.946385312586143
3.9633468212117576e+16,3.9633465888474664e+16,7.14973310855017
3.963346351449749e+16,3.96334412091919e+16,5.496901991149944
3.963344886799007e+16,3.963344377610519e+16,3.63477730928518
3.963345630029728e+16,3.963345872879882e+16,8.997163520276562
3.963345630029728e+16,3.963345630868528e+16,4.238541040995341
3.963344886799008e+16,3.96334513761817e+16,6.672686134173646
3.963344886799008e+16,3.9633453863405096e+16,6.08749929984121
3.963344121338454e+16,3.963346819953512e+16,6.593368156681115
3.963344886379718e+16,3.963344380546474e+16,9.897877563257461
3.963344886379718e+16,3.963344884282642e+16,8.726605251666923
3.963344886799012e+16,3.963344633462916e+16,8.538251892888947
3.963344886799026e+16,3.9633456296102936e+16,7.070138410867122
3.963345872879752e+16,3.963346114471784e+16,7.0978118446205265
3.963344121338608e+16,3.963343862130478e+16,8.61133188140313
3.9633451367792776e+16,3.963345385501893e+16,8.154161200836612
3.963346353547042e+16,3.9633465884282424e+16,5.585945584679072
3.963346353547042e+16,3.96334635061101e+16,4.820923540913493
3.963346353547042e+16,3.963345627932545e+16,8.291956848051226
3.963346353547042e+16,3.963346820373216e+16,0.397044656237083
3.963345135101966e+16,3.9633463527080744e+16,8.981525036151814
3.963345135101966e+16,3.963346115729963e+16,9.079507777114216
3.963345135101966e+16,3.963346116149555e+16,8.245376069136604
3.963345135101966e+16,3.96334562877128e+16,8.20047890568678
3.963346589266931e+16,3.963345873718485e+16,9.115509458883928
3.963346589266931e+16,3.963346351030615e+16,1.76099281258277
3.9633463539663304e+16,3.963344122177419e+16,7.411758497851735
3.963345629190683e+16,3.963345872879739e+16,7.124037297531461
3.963345629190683e+16,3.963345385921122e+16,2.8719372466384314
3.963345873299102e+16,3.963344885540599e+16,4.878428539623193
3.963344379288264e+16,3.963344886799047e+16,7.691230428879206
3.9633443788688616e+16,3.963345138457102e+16,5.476956474741752
3.9633443788688616e+16,3.963345385921288e+16,2.7857023860831083
3.963345135101942e+16,3.963346586330732e+16,3.171056813007881
3.963345135101942e+16,3.963345873299123e+16,9.302932828762984
3.963345135101942e+16,3.963345630029746e+16,8.885622452615596
3.963345135101942e+16,3.963346585911499e+16,7.532197453580798
3.963345629190651e+16,3.963345136359875e+16,5.591047765361184
3.963345629190651e+16,3.963345385501612e+16,3.4542448312993477
3.9633446313660184e+16,3.963344631366051e+16,8.446557372009805
3.963344886379732e+16,3.963344886798777e+16,1.815915228504925
3.963344886379733e+16,3.963345138457169e+16,9.70556808205287
3.963344886379733e+16,3.9633453850821144e+16,8.576022343004157
3.96334463220452e+16,3.963344377610397e+16,6.311962319820623
3.963345872040881e+16,3.963344378029911e+16,9.185363123359892
3.963344885121175e+16,3.9633451346825096e+16,3.7108699388534014
3.963344885121178e+16,3.963344884701936e+16,8.900473211384329
3.963344885121178e+16,3.963345628771261e+16,9.833944818073013
3.963344885121178e+16,3.963346114471917e+16,6.411929182375474
3.963344885121178e+16,3.9633448847019576e+16,1.5556029784570424
3.963344885121178e+16,3.963344378029835e+16,8.264164670695758
3.963344885121178e+16,3.96334563044896e+16,7.840071270743205
3.963344885121178e+16,3.963345872879772e+16,8.097551533479239
3.963344886798856e+16,3.96334538592126e+16,0.3480864759996898
3.96334587204077e+16,3.963346820792499e+16,4.582420775228882
3.963345872040814e+16,3.9633458732991e+16,5.08725764223224
3.963344632204908e+16,3.963344887218584e+16,6.241675752800674
3.9633458720408664e+16,3.963345628771402e+16,7.93401236271407
3.963344632204604e+16,3.963344883443667e+16,1.803421148047395
3.96334463220461e+16,3.963345872460363e+16,7.681248155351207
3.96334463220461e+16,3.9633451338436344e+16,6.37396848161623
3.963344885121443e+16,3.963345135101661e+16,6.144788037832382
3.96334587204084e+16,3.963344885540708e+16,9.523355157416395
3.963344885121441e+16,3.963344632204705e+16,4.265898726749383
3.963344886798758e+16,3.963343598308928e+16,6.707547066881874
3.963344886379702e+16,3.963344886798905e+16,7.369168680961892
3.9633458753965256e+16,3.9633456279322776e+16,9.364218381032293
3.963345872879997e+16,3.963345872879831e+16,8.148964954775558
3.9633458758157624e+16,3.963345138457104e+16,7.017071837491783
3.9633458758157624e+16,3.963344887637707e+16,8.217478380244122
3.9633458758157624e+16,3.963344119660858e+16,9.854214643455755
3.9633458758157624e+16,3.963345875396541e+16,8.13611677782086
3.9633458758157624e+16,3.963345632546192e+16,7.236966469475631
3.96334587287996e+16,3.963346586331144e+16,9.20343790252019
3.9633458728799224e+16,3.963345874557704e+16,9.730046094696283
3.9633458728799224e+16,3.96334611237465e+16,7.846448408745247
3.963344886379539e+16,3.963345874976839e+16,3.1932176246264112
3.963344886379539e+16,3.963346585911699e+16,7.249970868717288
3.963344886379539e+16,3.96334386045274e+16,4.949490228562495
3.963344886379539e+16,3.963346112374603e+16,7.734256390347886
3.963346112794228e+16,3.9633443792882936e+16,5.9997098723052975
3.963346112794228e+16,3.963346350191767e+16,5.2181569733917605
3.963346112794228e+16,3.9633448842824856e+16,1.0288366343404736
3.963346112794228e+16,3.963345628351867e+16,7.144573747068779
3.963346112794228e+16,3.963346820792687e+16,9.012935462246261
3.963344885960271e+16,3.963345628352041e+16,6.1797714683582585
3.963344886379462e+16,3.96334538298527e+16,2.821314821409585
3.963345873299267e+16,3.963345873718839e+16,8.489264384651772
3.963345873299267e+16,3.963345873718688e+16,4.521094076016384
3.963345873299267e+16,3.963345628771522e+16,3.4946707097762952
3.963345873299267e+16,3.963345384662768e+16,7.998668457818033
3.963345873299267e+16,3.963345630868339e+16,7.72452985590601
3.963345873299267e+16,3.963345135101629e+16,7.088355776941288
3.963344886379487e+16,3.963345631707399e+16,2.53166184332955
3.963344885121168e+16,3.96334513635988e+16,5.568128582182435
3.963345874138067e+16,3.963345386759894e+16,2.7662085759144
3.963345874138067e+16,3.963345138037779e+16,7.899037079437588
3.9633458741380696e+16,3.963345874138168e+16,3.4767640793416374
3.9633458741380696e+16,3.963345627932273e+16,7.882055281638053
3.963345874138075e+16,3.963345872879959e+16,6.064184864187731
3.963345874138075e+16,3.9633461132136424e+16,4.012605488440934
3.963345874138154e+16,3.963345138037878e+16,4.709280595773747
3.963345874138154e+16,3.963343862549964e+16,6.267985491807233
3.963346113213292e+16,3.963345135101809e+16,6.497995787079467
3.963344886379553e+16,3.963344379288041e+16,2.631621556251355
3.963344886379553e+16,3.963343862130659e+16,9.400856087677049
3.96334611321333e+16,3.963344630946628e+16,2.2787952597419876
3.963344380127026e+16,3.963344884701648e+16,2.173270202018873
3.963344380127026e+16,3.9633453863406216e+16,9.479037247309643
3.9633443801271e+16,3.963344120499818e+16,8.807079830483426
3.9633443801271e+16,3.963345874138278e+16,5.404013812776095
3.963344380127147e+16,3.963345387598865e+16,6.664410641636386
3.96334438012715e+16,3.963344633043629e+16,9.177653134638529
3.963345872041059e+16,3.963346112374749e+16,7.6939614896815955
3.963345872041059e+16,3.9633451351016376e+16,9.763581333045272
3.963345872041059e+16,3.963343860452882e+16,8.659925114459215
3.963345872041057e+16,3.96334463346323e+16,7.709832376376358
3.963345872041057e+16,3.9633446338822376e+16,9.923030135500985
3.963345872041057e+16,3.963346113632763e+16,4.73272842458275
3.963345872041057e+16,3.963345872879872e+16,3.918288089302751
3.963345872041057e+16,3.96334513803796e+16,9.842542397701632
3.963345872041057e+16,3.963345873718684e+16,6.554770298624791
3.963345872041057e+16,3.963345874557383e+16,5.681746945330266
