TARGET_ID_1,TARGET_ID_2,DISTANCE
3.963315408391557e+16,3.963312770174549e+16,9.930112931313406
3.963315408391557e+16,3.963314532621029e+16,4.288657469648817
3.963315408391557e+16,3.963311877626415e+16,7.099572053728235
3.963315408391557e+16,3.963312324739501e+16,0.7897462339001349
3.963315408391557e+16,3.963314970925845e+16,8.606895766923362
3.963315408391557e+16,3.963316269901516e+16,2.0650957123011158
3.963315408391557e+16,3.963310978367909e+16,3.254490890403515
3.9633166989790024e+16,3.9633118767877e+16,5.465792797214292
3.9633166989790024e+16,3.9633158404047224e+16,5.434793605055873
3.963316698978944e+16,3.963313214770723e+16,9.996851137710804
3.963316271159962e+16,3.9633154079722776e+16,5.987112205608628
3.963314537234775e+16,3.963313214770538e+16,8.857808181003437
3.963314537234775e+16,3.963312770174336e+16,4.136379580629579
3.963314537234775e+16,3.963312324739509e+16,6.6763713421295465
3.963314537234775e+16,3.963312770593599e+16,8.407501421624238
3.963316698140265e+16,3.96331277143265e+16,7.624898988511979
3.963316698140265e+16,3.963314534718261e+16,2.3911411180759066
3.963315407972118e+16,3.9633145342987224e+16,6.6507673400873815
3.963314098929862e+16,3.9633132156093176e+16,5.15526463725453
3.963315407972214e+16,3.963314098510358e+16,9.633562711138897
3.963316269901734e+16,3.9633145359762664e+16,9.489525267659646
3.963314973861749e+16,3.96331276933572e+16,7.464484479863175
3.963315840404909e+16,3.963314533040198e+16,2.6009268608838734
3.963315837888281e+16,3.963314971764397e+16,5.3447292493586565
3.963315837888281e+16,3.963315837888312e+16,9.989210740848929
3.963315837888281e+16,3.9633162678042824e+16,5.07405500720437
3.963314098090928e+16,3.963314535557065e+16,7.4822578340391495
3.963314098090928e+16,3.9633132168676424e+16,3.437996659683802
3.963314098090928e+16,3.963313658947284e+16,4.962382413601155
3.963314098090928e+16,3.9633123234810744e+16,4.343248564671822
3.963314969248016e+16,3.96331626780451e+16,6.397463190629784
3.963314969248017e+16,3.963312325158532e+16,8.621268001499754
3.963314969248017e+16,3.963314536815008e+16,8.095929674095109
3.963315406294286e+16,3.9633149721840664e+16,9.697852847030727
3.963315406294286e+16,3.963315405455448e+16,9.699777370416758
3.963312769335476e+16,3.963313656850323e+16,7.531407882638224
3.963312769335476e+16,3.963314972184e+16,4.942499283873836
3.963312769335476e+16,3.963314972183805e+16,3.9861725772189818
3.963312769335476e+16,3.963314096413103e+16,4.3559709052838445
3.963312769335476e+16,3.963314095574631e+16,4.071373084589721
3.963312769335476e+16,3.96331453220166e+16,5.259473698766559
3.963311878046068e+16,3.963315837049361e+16,3.86610848872103
3.963312324319674e+16,3.963312324739293e+16,8.701925893331934
3.963312324319674e+16,3.9633140934773416e+16,7.384602387387077
3.963313655172757e+16,3.963316268223954e+16,8.849032717883729
3.963312771852254e+16,3.9633145351376776e+16,7.657885278799136
3.963311878884818e+16,3.963313658527887e+16,4.702253636565368
3.963311878884818e+16,3.96331277311047e+16,9.021490653170922
3.963313655591749e+16,3.963314536815162e+16,2.2141650869842655
3.963313655591749e+16,3.963311430513619e+16,8.393737712734811
3.963312770174467e+16,3.963314098091122e+16,6.748276793871904
3.963313654753252e+16,3.963311877626691e+16,4.951817027053976
3.963315837049338e+16,3.963316268643195e+16,5.664321646085365
3.9633154062942424e+16,3.963315403778056e+16,7.560244567686262
3.9633154062942424e+16,3.963314969248083e+16,2.532210550706306
3.963315406294255e+16,3.963316268643458e+16,9.952113714002337
