TARGET_ID_1,TARGET_ID_2,DISTANCE
3.963316685557211e+16,3.9633136421699656e+16,5.236469408467742
3.96331711463437e+16,3.963314959181658e+16,3.6982366251307934
3.96331711463437e+16,3.963316257318839e+16,7.557264415792514
3.96331711463437e+16,3.96331668597674e+16,8.621183328998578
3.963316685557197e+16,3.963315828241344e+16,8.029869631205203
3.963316685557197e+16,3.9633114162530824e+16,9.071265030810947
3.963316685976728e+16,3.963316686395822e+16,9.935127463237382
3.963316685976728e+16,3.963316685976405e+16,1.7673174771480638
3.963316685976728e+16,3.963316256060391e+16,0.7296565532122652
3.963314520038145e+16,3.9633123150922024e+16,3.765946049700919
3.963315393711685e+16,3.9633127584303256e+16,9.161846396914944
3.963314524232242e+16,3.963312758011111e+16,6.843505677866936
3.963312758430455e+16,3.96331320302659e+16,9.725467860179423
3.963312758430455e+16,3.96331096620407e+16,5.5799649426847076
3.96331186546291e+16,3.963311417930561e+16,8.162203456182006
3.963314524232229e+16,3.963314524232236e+16,7.971094060481599
3.963313201768249e+16,3.96331186504373e+16,3.4194995122429543
3.963312312156342e+16,3.963313645945046e+16,5.582681124532297
3.963315392872651e+16,3.963314960020306e+16,4.9576732793318214
3.963315392872672e+16,3.96331539245322e+16,7.7483366647942935
3.963313646364587e+16,3.963315392033681e+16,8.002696678721563
3.963313645106345e+16,3.963312758430441e+16,5.929597128833927
3.963312312156508e+16,3.96331496085937e+16,4.957890644303523
3.963312312156508e+16,3.963313202606978e+16,4.150936843874168
3.963312312156508e+16,3.963314961698093e+16,9.201174933998175
3.963312312156508e+16,3.963311865462824e+16,4.084368603840855
3.963315394130852e+16,3.9633149596008776e+16,2.793159772102609
3.963314522135025e+16,3.963311415833579e+16,5.5463826068623145
3.963315825305467e+16,3.963315392872722e+16,7.3290618503967595
3.96331275926909e+16,3.9633123134145816e+16,2.8151057979872425
3.96331275926909e+16,3.9633149608592504e+16,4.562303636756162
3.9633123146730264e+16,3.963315394969749e+16,9.154464072704187
3.963316257738116e+16,3.963314522135004e+16,2.362396086879706
3.963314961278639e+16,3.963313642170205e+16,9.803336818742087
3.963314961278639e+16,3.963315393711561e+16,8.605172928226805
3.9633136459452184e+16,3.963313204284786e+16,9.930361533372858
3.963315825305222e+16,3.963316256060372e+16,5.657784861063236
3.963312758849709e+16,3.963314082152762e+16,7.928029240654543
3.963312315092475e+16,3.963312760527318e+16,2.244373420497645
3.963312315092475e+16,3.963312760527272e+16,3.2521075508464365
3.963312760946769e+16,3.9633166851377464e+16,7.35134635948592
3.963314520876724e+16,3.963314957503883e+16,5.922989379414693
3.963316257738183e+16,3.963315394969774e+16,9.830243661728
3.963316257738183e+16,3.963315394550447e+16,8.747209439361567
3.963316257738183e+16,3.9633162573188744e+16,6.359107801921567
3.96331320009062e+16,3.963315393711712e+16,9.47805814174633
3.96331320009062e+16,3.9633149583426104e+16,7.1602971097180115
3.96331320009062e+16,3.963314520037837e+16,6.859889671869532
3.963313203445807e+16,3.963312314253499e+16,6.39281422408951
3.963313642589513e+16,3.963312312995099e+16,4.101242683805183
3.963313642589513e+16,3.96331496169822e+16,5.6417973575437985
3.963313642589513e+16,3.963314522973936e+16,5.207917554828507
3.963312757591512e+16,3.963313199251812e+16,6.630562404658963
3.9633145208767064e+16,3.963315391614375e+16,9.109015956039554
3.963312758849704e+16,3.963312312575944e+16,1.1284143934199427
3.963312758849704e+16,3.9633145212961576e+16,8.139088811001155
3.963312758849704e+16,3.963314522135236e+16,9.764498366355998
3.963312758849704e+16,3.963310965784946e+16,9.092499755833293
3.963314957503733e+16,3.963313200509827e+16,9.249531861202604
3.9633158253054744e+16,3.963315395389213e+16,5.195652953175166
3.963312312156433e+16,3.96331320260706e+16,6.987139869349843
3.963314961278579e+16,3.96331319967122e+16,3.7292532431009056
3.963314961278579e+16,3.96331582698325e+16,6.973732437400552
3.963314961278579e+16,3.963313645106043e+16,7.435070054649247
3.963314957503752e+16,3.963313200509799e+16,7.575325471297844
3.963312314673042e+16,3.9633132009293784e+16,7.028629934392868
3.963312758430266e+16,3.963315391614469e+16,9.484688430632602
3.963312758430266e+16,3.9633123138338936e+16,8.924899813371216
3.963312757591512e+16,3.963313645945164e+16,5.329640309789046
3.963312757591512e+16,3.963315828660671e+16,5.024463180472438
3.963312315092419e+16,3.963313645525448e+16,9.707075579132354
3.963311866721469e+16,3.9633145212963624e+16,9.563699680709686
3.963313203445865e+16,3.963314521715931e+16,6.65682153860276
3.963313203445865e+16,3.963315392033605e+16,5.902842697617026
3.963313203445859e+16,3.963312757171851e+16,8.257741072744155
3.963313203445859e+16,3.9633118654630696e+16,5.760970630609008
3.963313203445859e+16,3.963313203445917e+16,8.733744871539487
3.963313203445848e+16,3.9633158278219464e+16,7.533496057267682
3.963313203445848e+16,3.963312759688563e+16,8.743652644043301
3.963313203445848e+16,3.963312760527514e+16,9.560608234704203
3.963313203445848e+16,3.9633114183501496e+16,9.924403723758788
3.963312758430271e+16,3.9633127584304584e+16,9.739021598788977
3.963312758430271e+16,3.963314081313868e+16,7.99151851541003
3.9633149575037816e+16,3.963314957503849e+16,9.950413878003632
3.9633149575037816e+16,3.963312758849817e+16,6.250097221546413
3.9633149575037816e+16,3.9633158257249976e+16,8.800043716211233
3.9633140859277064e+16,3.963311417511124e+16,9.362470266905879
3.963312315092458e+16,3.9633140859276664e+16,4.011284440084388
3.963315393711458e+16,3.9633162564798024e+16,6.93363188911496
3.963315393711458e+16,3.963315393292253e+16,5.644414793269464
3.963315393711458e+16,3.963316255640841e+16,9.504849178171131
3.963313645525531e+16,3.963316258157476e+16,8.676506839706464
3.963313645525531e+16,3.963314083830564e+16,7.784146439807092
3.963315826563568e+16,3.963314523812818e+16,8.962456299248023
3.963315826563568e+16,3.96331364510625e+16,7.33155229685708
3.963315825724762e+16,3.963311867979642e+16,7.181840262868576
3.963314957503766e+16,3.963314521296294e+16,8.463365924869047
3.963313203026446e+16,3.963314960439715e+16,1.5786051761036828
3.963313203026446e+16,3.9633123129952e+16,9.70846408219881
3.963313203026446e+16,3.9633140838304984e+16,4.2755186861256265
3.96331275843028e+16,3.96331275801086e+16,1.603815947040905
3.96331275843028e+16,3.96331452381289e+16,7.163489710720354
3.96331275843028e+16,3.963310965784683e+16,7.639120466615938
3.963315824885884e+16,3.963315824466618e+16,7.956925007303271
3.963314959181554e+16,3.9633136446867576e+16,3.675981893964237
3.963314959181554e+16,3.963312760108066e+16,9.819584599817803
3.963314959181554e+16,3.963316686396062e+16,9.246279429969153
3.963314959181554e+16,3.963314084249894e+16,5.466262522524357
3.9633149600205864e+16,3.963313645944835e+16,9.388301170958227
3.963314522134967e+16,3.96331452045744e+16,8.863364071672356
3.963314522134967e+16,3.963312315511887e+16,6.469825741709448
3.963313202607048e+16,3.963312313414801e+16,5.7421773334102175
3.963313202607048e+16,3.963311418350079e+16,5.83280527540443
3.963314522134974e+16,3.963314521715927e+16,5.456422679565183
3.963312313414563e+16,3.963315393711631e+16,2.6902814946320737
3.963312312995447e+16,3.963315393291955e+16,9.911477826040187
3.963312314672867e+16,3.963312314672873e+16,1.4321100826827713
3.963312759269224e+16,3.963311864624261e+16,4.650471462427236
3.963312759269204e+16,3.963312314253427e+16,9.184971687986025
3.9633127592691416e+16,3.963314083830195e+16,7.6796264014488855
3.963313641750751e+16,3.963312756333265e+16,8.380238514412538
3.963314960020474e+16,3.963312760107935e+16,6.715048830484649
3.963314960020474e+16,3.963313203445914e+16,4.037832767559482
3.963314960020474e+16,3.96331625899644e+16,0.8495619319663938
3.963314960020474e+16,3.963316258996301e+16,6.455975158186953
3.963313204284847e+16,3.9633153920337256e+16,8.186308429552755
3.963313204284847e+16,3.963314086347085e+16,7.796162664720688
3.963313204284847e+16,3.963314959601077e+16,8.129754184701984
3.963313641750678e+16,3.96331539371142e+16,7.599920153084452
3.963312758010721e+16,3.963314523393483e+16,9.0506451584531
3.963312758010721e+16,3.963315393292237e+16,6.121733348005783
3.963312758010721e+16,3.963315393711378e+16,2.099015703714598
3.9633140834109384e+16,3.963316256479693e+16,7.346299794714131
3.963315394550206e+16,3.963313644267448e+16,9.236975989739097
3.963315394550206e+16,3.963314960020598e+16,8.041700030127624
3.963315394550206e+16,3.96331625815756e+16,4.657822272397576
3.963315394550206e+16,3.963314960439768e+16,7.154891344156463
3.963313200929221e+16,3.963313642589494e+16,4.092892949453561
3.963314083411031e+16,3.963314083411145e+16,3.539867741155243
3.963314958762067e+16,3.96331186588243e+16,7.526715130917513
3.963314958762067e+16,3.9633162560603224e+16,3.5966822605327122
3.963314958762067e+16,3.96331319967106e+16,8.318557137809625
3.963314958762067e+16,3.963315828660669e+16,0.6838644861642265
3.9633132017683176e+16,3.963315395808713e+16,8.300063654707973
3.963314083410998e+16,3.9633145212962744e+16,9.482361518457102
3.963314083410998e+16,3.963310966204293e+16,5.997414680449411
3.963315394550206e+16,3.963315395389405e+16,2.5632327219888253
3.963315394550206e+16,3.963313644267449e+16,4.842486808008893
3.963315394550206e+16,3.963313644686624e+16,2.4029884286693015
3.963315394550206e+16,3.963315395808538e+16,8.06235793275651
3.963315394550206e+16,3.963314085088633e+16,1.5573509398655236
3.963315394550206e+16,3.963314523393562e+16,7.86753243277189
3.963313646364456e+16,3.9633118671407544e+16,5.099257231407038
3.9633127596886536e+16,3.963315394550245e+16,9.070312329397906
3.963313643008827e+16,3.963314959601051e+16,2.861105410066533
3.963313643008827e+16,3.9633145225545864e+16,6.402834229907832
3.963313643008827e+16,3.963315393711473e+16,4.261200665940917
3.963312759688682e+16,3.963312759688761e+16,8.048644028286724
3.963312758849678e+16,3.963312759688643e+16,7.974803550806162
3.963315825305267e+16,3.963315825305299e+16,9.120025227707249
3.96331364510625e+16,3.9633140863469176e+16,6.223192458043164
3.963312757172189e+16,3.963312312995341e+16,8.252336332999617
3.9633132038654264e+16,3.963312313414692e+16,8.192661302465362
3.963312758849669e+16,3.9633145217155704e+16,3.94149429925436
3.9633158253052984e+16,3.963316686815285e+16,8.434518745194502
3.963315826563682e+16,3.963316256060349e+16,8.52090629820152
3.963312758849677e+16,3.963312313414715e+16,4.990854291679593
3.963312758849677e+16,3.963314086766316e+16,7.627663691941135
3.963312758849639e+16,3.963312310898234e+16,5.243294678529374
3.963313200929211e+16,3.963313646783841e+16,8.152308022963323
3.9633158253052936e+16,3.963314958762378e+16,8.672011973386853
3.9633158253052936e+16,3.963314959181613e+16,2.5675509328990564
3.9633158253052936e+16,3.963314957923157e+16,7.195315353097547
3.9633158253052936e+16,3.963314959181463e+16,9.438208083374514
3.963315826563867e+16,3.9633162577381016e+16,9.428144731910308
3.963315826563867e+16,3.963313645525425e+16,4.023463003531429
3.963313646364354e+16,3.963313204284732e+16,4.544902684671619
3.963313646364277e+16,3.963314957084326e+16,3.5532086376227126
3.963313646364275e+16,3.963314083411019e+16,8.960797492012746
3.96331364636436e+16,3.9633166868152664e+16,3.8365245136132664
3.96331364636436e+16,3.9633136463642984e+16,1.4626909832464374
3.963315826563862e+16,3.9633153941307784e+16,7.368792817252289
3.963313200929203e+16,3.963313201768244e+16,1.8608012832273841
3.9633132038654056e+16,3.963314084249652e+16,8.960923393538978
3.963314524232209e+16,3.963312760107933e+16,2.9005091691917846
3.963314524232209e+16,3.963313645525465e+16,5.390305497498654
3.963314523393483e+16,3.963312758849777e+16,8.836849173295372
3.963314523393483e+16,3.963315393711378e+16,8.646557289995638
3.963316256060437e+16,3.963311865043516e+16,7.050243013878543
3.963312758849569e+16,3.963311867979505e+16,9.320141056804014
3.963312758849569e+16,3.963312312156232e+16,7.212521237875194
3.963312758849569e+16,3.963312758430333e+16,9.80965672969255
3.963312758849576e+16,3.963312313834242e+16,4.016842989850228
3.963312758849579e+16,3.963314957503741e+16,1.8803136916739505
3.963312758430515e+16,3.9633123138341064e+16,3.9302868042739747
3.963312758430515e+16,3.963312313414623e+16,2.1224757745037635
3.9633136455255736e+16,3.963311868399126e+16,2.1662087529067118
3.9633127584304744e+16,3.963315825305515e+16,5.027113299073629
3.963313645525558e+16,3.9633162573188696e+16,9.679462733566742
3.963313645525558e+16,3.963314525071025e+16,4.191656774777858
3.963312758430481e+16,3.963313203445894e+16,9.940254189569188
3.963313200090677e+16,3.963314081733095e+16,1.6188310366307466
3.963313200090677e+16,3.963312311317662e+16,9.848897146716466
3.9633136455255896e+16,3.963311418350171e+16,4.391589243394209
3.963313200090583e+16,3.96331364258948e+16,8.428109819596049
3.963312758430501e+16,3.963312758010845e+16,7.472386419123293
3.963313645525607e+16,3.963315395389317e+16,7.795551043855227
3.963315394130828e+16,3.96331452213514e+16,8.980389437127165
3.963314524232241e+16,3.963313642589513e+16,3.1817227792824707
3.963313200090441e+16,3.963312759269171e+16,2.9065724098372483
3.963313200090441e+16,3.963315392453199e+16,4.9048741369117925
3.963314524232376e+16,3.963314086346902e+16,3.0040956003152117
3.9633158248859656e+16,3.9633153953892296e+16,7.758835304133259
3.963314522135201e+16,3.963314521715853e+16,8.44339419890398
3.963314522135201e+16,3.963315393711499e+16,9.833208393290544
3.963314961278726e+16,3.96331452423219e+16,8.204667778544007
3.963314961698094e+16,3.963314524651691e+16,5.201540779796496
3.9633127588496264e+16,3.9633118679795576e+16,6.689000012129672
3.963314961278818e+16,3.963314086346934e+16,6.418534387918219
3.9633127588496376e+16,3.963313201348654e+16,4.145025310530303
3.963315824886004e+16,3.963315828241244e+16,9.001468450691943
3.963313645944996e+16,3.9633153958087896e+16,1.4280512121606241
3.963313645944996e+16,3.963316257738096e+16,1.4605429865401978
3.963313645944896e+16,3.963315392872582e+16,9.424398498173666
3.9633136459449176e+16,3.963312757591522e+16,8.21708711493078
3.963314522554428e+16,3.963316685976512e+16,9.966994738781251
3.963314522554424e+16,3.963314522554414e+16,6.177304949826036
3.963314522554424e+16,3.963315826144423e+16,6.818752348837854
3.963314522554424e+16,3.963314522554458e+16,5.481978779842587
3.963314522554424e+16,3.963316256479822e+16,5.814275008789707
3.963314522554424e+16,3.9633140829914904e+16,0.9418256605977904
3.963313645944964e+16,3.963315825724878e+16,2.196356638816092
3.963313645525442e+16,3.963315826982949e+16,9.511959812582573
3.963313645525442e+16,3.963314085508179e+16,8.193288830990108
3.963314522135278e+16,3.963315826982949e+16,9.916506119407869
3.963314522135278e+16,3.963314081733373e+16,1.5033301505013401
3.963314522135278e+16,3.963314960859429e+16,8.661577050734788
3.963314522135266e+16,3.963314083411059e+16,2.8614835651346673
3.9633123134145064e+16,3.963314081733355e+16,2.186482658491532
3.9633123134145064e+16,3.963314522135188e+16,6.10275789093013
3.963313643009153e+16,3.963314960020566e+16,5.337351031183694
3.963313643009153e+16,3.9633145229739576e+16,1.4097609928196506
3.963313643009153e+16,3.963312312575973e+16,8.257163306437414
3.963313643009153e+16,3.9633162560603016e+16,9.381077830670996
3.963313643009109e+16,3.963314959181698e+16,8.582284704659145
3.963313643009109e+16,3.963313641750669e+16,7.562193251436074
3.9633136430090936e+16,3.963312760947077e+16,9.109755666094294
3.963313643009084e+16,3.963314083411062e+16,2.258837141264577
3.963312312995341e+16,3.963311865882601e+16,6.937509147477859
3.963313643009055e+16,3.963312312575659e+16,1.6224076553565094
3.963312759269052e+16,3.9633158253052616e+16,4.389932557852076
3.963312759269052e+16,3.963315824886102e+16,4.843564850350706
3.96331275926908e+16,3.963313204704397e+16,9.135286258468645
3.963312759269194e+16,3.96331275926909e+16,3.3167228643602313
3.963312759269194e+16,3.9633123134145816e+16,4.018686953961547
3.963312759269194e+16,3.9633149608592504e+16,6.664104542882267
3.9633127592692e+16,3.963315825724935e+16,2.6712833457686918
3.963312312995274e+16,3.963311417511348e+16,3.182238241368694
3.9633132026070984e+16,3.963314083411073e+16,9.380430499265968
3.963312759269232e+16,3.96331495960116e+16,6.258896369843016
3.963313202607134e+16,3.963315392872774e+16,8.8130155930605
3.9633132021875656e+16,3.963312760527342e+16,9.772572912418273
