TARGET_ID_1,TARGET_ID_2,DISTANCE
3.963330815747891e+16,3.963329736134067e+16,3.119162553367228
3.963331169327755e+16,3.9633271427959464e+16,8.972114709215969
3.963331169747105e+16,3.963330814489637e+16,6.764901414845
3.963329737811646e+16,3.963328268546958e+16,9.605403853751232
3.963330814908889e+16,3.9633278956733896e+16,8.051529244716086
3.963330458393245e+16,3.96332789525411e+16,5.566905223124154
3.963330458393245e+16,3.963327896512414e+16,2.0210265700850405
3.963330458812434e+16,3.963328269805186e+16,6.477692432358498
3.963328640162246e+16,3.963330813650673e+16,6.9392224986345346
3.963328640162323e+16,3.963329736972899e+16,9.737226597701701
3.963330099360605e+16,3.963329370390659e+16,8.879047860626976
3.96333081323124e+16,3.9633282693860296e+16,3.408112073982803
3.963330813231255e+16,3.963327523638479e+16,7.982438317289655
3.963329007163848e+16,3.96332789777049e+16,7.253812254266437
3.963327893995864e+16,3.963327896931892e+16,2.28461399374354
3.963330455457182e+16,3.963330095166562e+16,7.985728168927596
3.963330455457182e+16,3.96332973361757e+16,7.370522795149477
3.963330455457182e+16,3.963328265610985e+16,4.231140161226789
3.963327146570671e+16,3.963330812811899e+16,6.7972039979356165
3.963329003389191e+16,3.963330455457003e+16,3.757433531938948
3.963329003389197e+16,3.963329003389146e+16,6.2842088785152095
3.963329007163861e+16,3.963328265191547e+16,5.419959508433903
3.963329007163861e+16,3.96332900296968e+16,7.998215879473712
3.963330814070235e+16,3.963330457554382e+16,7.490311413848096
3.963327519024898e+16,3.963328265611163e+16,6.918914946756647
3.963327519024898e+16,3.963329003389042e+16,8.256821012342467
3.963329003389192e+16,3.9633293720684344e+16,7.362382331770114
3.963329372068603e+16,3.963329372068541e+16,9.759712681999838
3.963328269385974e+16,3.963329734036975e+16,6.924702502395666
3.9633275215413704e+16,3.963328637226375e+16,5.979050948182637
3.963327520702482e+16,3.9633275198636376e+16,8.341054422110851
3.963327520702482e+16,3.963327520283316e+16,4.257799626746055
3.963327520283061e+16,3.9633293729073176e+16,5.802765453472711
3.963327520283061e+16,3.963330096005371e+16,3.9672855879563316
3.9633275215413496e+16,3.9633275211222536e+16,6.129265844567884
3.9633282689666104e+16,3.9633293691323976e+16,8.325167644040844
3.9633282689666104e+16,3.963329733617532e+16,2.9929600062674484
3.963328636387662e+16,3.963327894834459e+16,9.130072742200946
3.963328636387662e+16,3.963328266449922e+16,5.241229762894136
3.963328635129285e+16,3.9633275219608e+16,5.323823981892606
3.963327521541372e+16,3.9633275207028184e+16,9.147631616916442
