TARGET_ID,RA,DEC,DISTANCE
3.9633166880737304e+16,237.27445304536337,44.92982675301645,1364.2738338905212
3.963316685557211e+16,235.19382166753672,44.98365948378655,1483.7810408218224
3.96331711463437e+16,236.36571675248808,45.14519841646153,161.52223147197856
3.963316687234719e+16,236.4211282776483,45.1072247734068,863.5968325821374
3.963316685557197e+16,235.1815582824916,44.967602188343875,597.5454082499191
3.963317114214891e+16,235.95603994161792,45.15963079967284,974.3949727510666
3.963316255641097e+16,234.6855918468372,44.80014927321908,703.997314716599
3.963316258576928e+16,236.98645147676658,44.812681203221274,1971.2279073707666
3.963316685976728e+16,235.62573878797627,45.121811461528594,159.1866097875175
3.963315828660846e+16,237.90290153714133,44.428843632820545,992.4484501115626
3.963315391614399e+16,234.16824070579318,44.27484996658989,1091.8498460007274
3.963315828660821e+16,237.87949240523238,44.44013302733139,303.04469215157314
3.963314520038145e+16,234.1242860882497,43.631718550688554,1090.2651970292768
3.963315393711685e+16,236.01840189293304,44.21642567294885,427.5284517922743
3.963315394130869e+16,236.18822486290424,44.13989134572855,1984.082761933887
3.9633132005100184e+16,234.78300529224703,42.8984980542332,2057.7634378436474
3.963314957503795e+16,234.43510840272032,44.091108763462785,610.1577892403969
3.963312311737078e+16,234.77233497704663,42.4687015384074,2096.895176402074
3.9633136430088296e+16,235.1016899124942,43.204322376880114,1853.2619296335229
3.963314524232242e+16,237.37770456262774,43.66573259108276,968.1968766344287
3.963312758430455e+16,235.97119602917164,42.788550341618446,994.2802907625905
3.963314523393609e+16,236.89421117405664,43.750569463059804,755.9250466050926
3.963314961278636e+16,237.5127962803861,43.93241707952381,1701.2810949617838
3.963312759269083e+16,236.45050098519613,42.864131908455796,424.4012542362278
3.96331186546291e+16,235.2729552919275,42.14563758408286,599.9785347085732
3.963314524232229e+16,237.36824138099615,43.66879857272693,898.110790236448
3.963313201768249e+16,235.75317357271962,42.98830006720362,590.8704463984072
3.963315394131086e+16,236.39104285163322,44.358615711756876,1717.5527703410528
3.9633149612786136e+16,237.4944632961684,43.9399758706341,1172.757223433289
3.963312312156342e+16,234.95258346656544,42.385077171649165,1537.0348415107676
3.963315392872651e+16,235.21524656377048,44.32911920161005,829.107767759052
3.963311866721443e+16,236.48964192146408,42.24632533138805,1195.0473350520258
3.963315392872672e+16,235.23818807036537,44.33141662176196,986.9917191392498
3.963314524232269e+16,237.3984589113972,43.840904939400225,1293.293084468782
3.963311865462913e+16,235.27530813877183,42.14363656758947,933.743672168536
3.963313646364587e+16,238.12446917364937,43.2164379931995,809.2717595803676
3.963314524232233e+16,237.37143941355615,43.66443597093417,973.6510185133642
3.9633149612786664e+16,237.5375043367003,43.91820029343991,1865.7558120234517
3.963313645106345e+16,237.13514732129187,43.285581350286265,971.4563578657601
3.9633145221350584e+16,235.59076982093006,43.69658496739518,1237.3065669330704
3.963312312156508e+16,235.07903203416672,42.38787930397889,592.423087020666
3.963315394130852e+16,236.17174793486726,44.14274375894408,501.728439115546
3.9633153941308536e+16,236.17308997877876,44.14372363472158,1479.2520697906118
3.963314522135025e+16,235.56998459207227,43.68360608433068,882.4861514526156
3.963315825305467e+16,235.1340310919115,44.574207155770424,318.60837014535934
3.9633158253055e+16,235.16713707360603,44.568656018792794,800.5579860442436
3.963315825305521e+16,235.18628364355249,44.56667147033727,332.4557120855905
3.9633123146730376e+16,237.0810559004251,42.52281988541656,1698.1039584745415
3.96331275926909e+16,236.45380181497995,42.87035426737963,429.298832758259
3.9633123146730264e+16,237.07153362999037,42.521188991386644,1482.4786147476318
3.963312760107883e+16,237.10069888159245,42.80715875571293,1584.5588943516614
3.963316257738116e+16,236.31476637876204,44.823472432765165,1062.143298717453
3.963313203445893e+16,237.0491689061517,42.9862597401253,359.26854630577003
3.9633132034459864e+16,237.13235536547975,42.90802903931958,1228.0032669535972
3.963314961278639e+16,237.51571584337546,43.9273999973418,899.0467920863903
3.963314961278666e+16,237.53708733087106,43.92059643000025,1703.1377456947303
3.9633136459452184e+16,237.80961130016613,43.27764065373506,256.1764473544027
3.963315825305222e+16,234.90310972979347,44.6231664127954,314.2855743702484
3.963313644267339e+16,236.33245293851297,43.2251206292824,181.4445664970013
3.963313644267326e+16,236.31673961347656,43.23265703384232,862.7770618759228
3.963316257738108e+16,236.30768820960049,44.820618318921625,1065.017622213733
3.963316257738178e+16,236.3742750259802,44.78465648269947,903.1694917035512
3.963312758849709e+16,236.16543487544283,42.81768350672019,977.0233454040406
3.963312315092475e+16,237.41298683123952,42.39721527411071,516.0419426416545
3.963315393292037e+16,235.48568631974828,44.24677752162516,597.2726583912312
3.963312760946769e+16,237.80357942525765,42.85450480957512,1447.3287216388176
3.963314524232202e+16,237.34826219756783,43.66748236636309,978.2926206810948
3.963314520876724e+16,234.55674027879232,43.85977045115648,1055.3826052759084
