RA,DEC,Z
188.98595488521144,60.22579721205389,0.4180594416885361
189.0332867614139,60.20382113462615,0.23156617318390338
192.90864530751838,60.90972247678547,0.222681764126014
192.32058975165506,60.55611543816425,0.3871486710256792
191.84485660730505,60.35571452402653,0.3569378671824069
190.96787881763822,60.17563782558575,0.24355022684586353
192.45916403245653,60.600780784598925,0.19905248657546812
190.9037385799944,60.194326524478505,0.4277587730631192
189.055997777112,60.25059309517106,0.424852929955319
191.92735148643885,60.369465940384956,0.19923745907247298
192.2002232624352,63.13407313594186,0.3179382145529451
186.82134359241041,62.53005202123971,0.1064091636833053
190.20451464318398,63.45405905487859,0.3017240532035511
190.39400245469704,63.49261420113181,0.12871391464601853
188.3983403999307,63.3078171957607,0.11021420917149773
191.75704779241505,63.24864228881405,0.07589056780250336
190.47493880029583,63.477185226072166,0.1461701421170202
191.81102426274043,63.272969057169,0.111723283830904
191.82302712560514,63.17756941604748,0.30118157078771307
186.92265297499418,62.62702846721074,0.17125740288545765
192.15674916615092,63.13599331485733,0.301040160346115
191.21834718848075,63.16835087536182,0.20640315894606603
192.7999610500737,62.8183004500654,0.36340217689318977
189.39201373347478,63.50994814063561,0.302475042663683
188.52656661516687,63.32998875149402,0.23006563371806696
188.5041813945795,63.31361867675128,0.22438497205901042
187.008291222145,62.616425938467025,0.23335366084465328
190.94638836881464,63.212226506196956,0.08968418155587045
189.95798135537854,61.69250868384454,0.18077274538112617
188.32548888987887,63.160097232492845,0.4261221093687055
193.21486707914437,62.393003710643285,0.21907160710106444
193.26605334332748,62.15253731762166,0.1475315592469089
192.44403483144714,62.97783233325802,0.08232098610329312
192.087195217085,63.14829787781387,0.03674016065277944
190.98187085018594,63.16803172471088,0.0899221356896665
192.43503667511675,62.98701037830566,0.21501559451108865
193.25426714952152,61.59823720971484,0.4218650823489348
186.76296837177173,62.50867384212623,0.12762603360078256
187.0775445554314,62.54879169365913,0.1482457018658215
187.08153178766582,62.57022351663945,0.14813997827906458
193.0334875792244,62.2404995419389,0.24798182010453587
192.90867540116759,62.45562358920964,0.266325196861008
193.26109274432244,61.872795184366325,0.2602171638524061
186.78488413101906,62.178487184777104,0.09448935180077417
188.67517901797495,61.03914949072774,0.2866599875162227
188.67689988535358,61.03900410182763,0.28751412340594934
187.55286091240237,62.129917793521365,0.1577681602022889
186.9455147932034,62.31251634376222,0.05534143780925888
189.75497805568548,61.881413229032944,0.22179745112652996
187.2929840772143,62.68441230597466,0.39957430547984746
186.87055445163628,62.27004887813486,0.10543946768238663
187.58938136855156,62.93024188493962,0.11698480429604582
186.80666170053772,62.40017319965966,0.1069299955472048
186.90573507709237,62.30343132425406,0.33513009439274966
186.9552870914779,62.34066838259919,0.21035333842807394
186.7133739712846,62.13805902991085,0.1712301997562889
192.62130416423645,62.42573511686011,0.11822970690768153
191.33316894383768,61.59446592434571,0.08867802256758993
191.3442086942104,61.59091400257038,0.2966323594260861
188.68872503101838,61.0484951787341,0.17893627123542602
187.74231795910276,61.90264250039694,0.2531049327217758
191.78798653779222,61.905053925552636,0.21675925425851297
191.72902982973085,61.907097545580655,0.32576932716506807
190.0251037947914,62.778877327035275,0.08917211057405759
192.45474932227364,62.59017083436654,0.45002264809835196
192.63060279863296,62.41889696230013,0.307212089727211
189.8202018469856,61.520350661826214,0.19324891646732992
189.8286610387063,61.5121107815491,0.2321108154457017
191.0699669136493,60.79532935996034,0.4851598914382734
191.64181607148817,61.60744367456306,0.49530003652846744
191.5991326212437,61.61839422568796,0.1643771013621138
190.02583448235117,62.79712133010332,0.07664523276523613
191.3690853432102,62.0014393766321,0.2988718486582024
191.74902727861718,60.62201859787518,0.25701043384387773
189.89878230529143,61.25608710164302,0.2974587322852703
190.87539011933666,60.68358990994516,0.24187309600774834
188.35980505794913,60.87402706572707,0.1820628632128015
187.16179105085763,61.370836018153234,0.2324138584835547
192.60539959622577,61.928831938160236,0.27060247776583735
192.58044391280254,61.45687860518295,0.24435203049929394
189.98567832536625,62.79914753087869,0.21090729660605725
188.09907724099003,62.549728332972435,0.2791506177100239
188.43006203937915,62.081844920011235,0.23117708582123062
188.44426338846824,62.07500334255392,0.23139068041050065
189.83614606435358,61.26310279367026,0.452222094016479
191.98750786047583,62.57339554862058,0.10661803241734889
191.9971731069159,62.572026119750326,0.23246085930653226
191.80183376762787,61.43572837452245,0.2326020646451994
191.70436031332315,61.48512390738903,0.2338678043126063
188.26688084410006,61.00230463143271,0.49946263254319934
191.8555666166521,62.17781115843177,0.10322588743147097
189.75063958884067,60.70315954850356,0.16033739749864614
188.82067793858016,61.455415122272456,0.13720347402843658
191.5838942965562,61.636157018237846,0.32130931705151927
191.57906250654497,61.62938995764394,0.3222270805425272
189.08658683545173,60.701742238657936,0.34323043086040467
189.64973154699328,62.4156257079817,0.231770687368709
189.31777154744753,61.35221507517075,0.17669520138432532
189.63534424352497,62.41157335111345,0.23211079560638462
189.6499576607191,61.59267543557217,0.2868258688001774
188.76418466903127,61.93080137905418,0.43981955661919514
191.53408008113226,62.19269169027584,0.1769896228096979
190.10681087236043,60.5613915996808,0.18122769920252646
189.4510564150115,61.291480282068605,0.13836982511767254
188.99150616775847,60.571127413045545,0.4298770523543478
188.2727115727565,61.2359012411503,0.2153917718196
190.11824969000736,60.56342632301853,0.18117562023259112
191.84406556001179,62.86278100177644,0.40014148168565966
189.30252052242633,61.33771333204972,0.23109561119781952
191.01740945862775,61.49780529860713,0.441971622465681
188.33603605749087,60.92051521346217,0.3248143259708494
188.27952229107012,61.18458129065644,0.2350733768183147
188.8335668630709,61.445873491758675,0.29329407255321777
188.34829774726558,60.90521657760698,0.02778731751045738
188.8511917686995,60.8997221127107,0.23253956377156246
189.66466532223794,63.02142923793366,0.2281309041585185
192.3004084652418,61.88860595994282,0.10585585199105287
188.27375655186168,61.17132699292462,0.2319643759935961
188.2878544029966,61.2479334925415,0.3757504704186327
188.06286289778416,61.33289823893181,0.26566587163034094
190.6377062514625,62.508189200147314,0.3230642142783725
187.72702137867603,61.35827710560056,0.2130318188252729
188.9725352669132,61.229819220070425,0.17827006476156068
191.83192057195666,62.15628027115459,0.3048004022321787
190.0119224795671,60.32471100447313,0.15253562210126004
188.07181274838902,61.33589897130232,0.07845413937118086
192.85194391489392,61.30990266949554,0.15282900789383597
188.96856662783807,62.03095044968969,0.29804945846701314
191.28929399724376,62.341818045290665,0.052469692076290694
189.7274588422332,62.57005649515811,0.4112040365222983
188.97011730371668,62.03325270556151,0.2970062948695848
192.85527063965884,61.314466608860585,0.260600647109536
192.0142512567426,62.575797129831386,0.23369370993995406
192.87639811254792,61.4231430750836,0.2444043105843074
192.01143322104306,61.16517731899032,0.2322764302480361
191.98311434063692,61.16452339968528,0.2295075171136498
192.00607887983597,61.17472454342263,0.2683768238730692
190.89594814696144,62.12024714554275,0.21961804081241088
188.73535301524606,62.28288555185177,0.40683949096438726
190.8629394195378,60.7816956801068,0.1913920529139155
189.759507658846,61.19758867889156,0.14979532122581368
188.75931834804797,62.273088487983536,0.40621371946743706
191.76055651550777,62.45314821987963,0.1104472480092526
189.7485500911035,61.1967058587076,0.23023857278463897
189.16473184390588,63.14094782541857,0.26600342589145887
191.5496166836443,60.52868206710781,0.35788952776784705
189.80942364634225,62.531284905365276,0.17977243755175193
187.56652362482424,61.269457312063224,0.2663240249907472
191.7353281714446,62.33329300272903,0.23230089678203633
188.13527083516968,62.51956089147007,0.41249749055087787
189.52980392299114,61.322600543475986,0.22966635320391954
188.4688229122422,62.28741273748276,0.37604373938374686
190.59586434105262,62.81929046642666,0.38398572725103114
190.14307328300526,60.562938919291554,0.3433546191008567
190.1257143536723,60.57039777884438,0.2886783115832422
190.82998034971297,60.7962664072964,0.32590785583702697
187.16348301262786,61.35608042811208,0.13951866422994924
188.32499967032575,62.23285719042372,0.23165938840682443
190.87191033457103,62.215470832625954,0.23371790675308063
188.25636639700218,60.8824523443313,0.18914797576777648
190.85862566816232,60.795213436979296,0.1902648958160999
188.06135271223022,62.542558326567594,0.2799414737949156
188.04767719524182,62.54643074389022,0.20989461407978713
192.1406740387097,62.46093752527029,0.07767021659694487
189.0485091011155,62.589995385643675,0.29695365914003813
191.45210128971007,61.82821919888437,0.49911664981043513
191.9367868884547,61.55597352217904,0.1065029113337428
191.19169454246966,62.847140279016905,0.37313603818903945
191.85997684836383,61.63949009337858,0.4265175961537815
189.2480848329123,61.181667457809795,0.23154172976517184
188.40024623879506,60.58009338872252,0.3324021319526583
190.1611131774485,60.8516538633096,0.2326085046508245
190.13693535573313,62.5027750298225,0.4170645332481392
191.48170720266413,61.485648785532504,0.21283943330094968
188.6120271007996,61.70439457366986,0.2517543261792048
188.10332693938486,61.31905596628986,0.26760111718732865
188.63655807166984,60.46771897901539,0.024731176352786242
188.60534870869233,61.7051559496547,0.3421332294224184
189.47993622133544,62.5818828123312,0.13489930523586027
190.82612120175887,62.233933032035615,0.30445129547089095
188.6136006762988,61.694283435516965,0.11512884511556125
188.57245497392958,61.69900020216578,0.13643091797051426
191.51126480026306,61.32187109522644,0.15677058070686742
189.39991784901372,63.13070756548919,0.18653219223689516
190.168082467796,62.82254908782782,0.10694844304149728
191.51285409835177,61.32717646342166,0.27976310306763386
190.52313614197607,61.025962328850945,0.4257866502157004
191.82991053533954,61.48246845006159,0.3220602152752119
191.63234627371776,61.63119266234271,0.23041554321849897
189.88271305859251,61.08099629857469,0.48342211135486396
191.52167669139212,61.3156805999384,0.2805970220327026
191.15485619598462,61.44973453424468,0.4329505305604312
191.83371186950524,61.47778908239501,0.3211653645724566
189.90117586002384,61.07627287096127,0.2802767057567003
191.6294054221761,61.631277164951975,0.14913817860761444
191.82467594440948,61.466178809188676,0.20624013947642236
191.59568169917304,61.78075901211535,0.060239075683911604
187.79664680325496,61.18063584679538,0.11510182863524532
190.8322074175726,62.24254181077996,0.49556433169018743
189.0135854202408,61.37429914317597,0.0992228013825523
188.62498942646513,61.68722862280326,0.3761561109459838
191.20447551624005,61.72369026030904,0.30479453460299444
188.6245146671451,61.69825831385651,0.11239191326722786
190.83729801319757,62.61229947607176,0.08877118776015175
189.76625824586898,60.699119983540434,0.11647717263513173
191.81935712328456,61.43737408930323,0.15716760485480394
192.450701053133,61.68858695519261,0.39835269150942587
191.79304872058938,61.34309034356106,0.2624145252699
187.2291323831056,61.35701995964242,0.1395061952450178
189.62188328621215,61.53837966317732,0.17766225419420567
189.3101277016723,62.74970120710772,0.5222129788285589
191.6135723774171,61.63274774508908,0.14842786477540598
191.76082382934632,61.35461910670797,0.2507115999187368
189.0798488555623,62.89333332768898,0.20058720585897463
189.38359681930314,63.13423832616595,0.3027519487409907
188.17951008674282,62.095954167177126,0.15202086040780247
190.3344238838115,60.33032230005913,0.1569760194527677
187.12686976533357,61.482034651842525,0.21514452067896117
188.64691126391068,61.70353249736236,0.4080501159679929
192.22331659930768,61.07240385455417,0.3758122499159399
190.30568878286164,62.662329161440084,0.45380552338851116
190.57040923899797,61.324552586511246,0.13446808614045416
189.24149212026168,63.23964468204642,0.25766669306342704
189.08059402725547,61.901078759801536,0.2578667263924784
189.5362568825628,60.41735354038997,0.23793308268223426
190.87356872162232,60.601443525735874,0.4267290889001649
190.15165062203448,61.47727960147973,0.3031695063850382
190.21181333952597,60.398053044697214,0.2896359757454414
189.24415561310735,62.08791786414196,0.087531746005136
187.13861215838082,61.484431499876756,0.16417424069884204
188.7877130431003,62.77388129275608,0.09962796658315337
191.4613093141354,62.51756120489437,0.3746935142852646
191.3071151697077,60.65418822368486,0.44252029453816605
190.3863375107494,61.13866877357693,0.5042685117929406
191.64378227004366,60.91356702900553,0.060260914838475815
191.23638170289777,61.58571519441251,0.03800839155168046
187.52893534550816,61.17052126381539,0.26334582696092657
190.21837560525725,60.418965602311204,0.2925571500943005
189.69394954217066,61.33006331008067,0.3204975043288369
191.33349147372812,60.65295502260518,0.5308501353012579
191.353386485058,60.653440377671274,0.3776456742536686
190.3985303805706,62.532484701084,0.1349418210455865
191.18307292987197,61.72660384891357,0.3044823534485881
187.53631876652864,61.1668296144617,0.2641737452407459
192.04752965298982,62.882704770127916,0.23365984371184972
187.6246172911532,62.21360930931805,0.2246048806791252
189.32674806777172,60.86622350272756,0.5639174542197912
187.5151865444527,61.638561705520544,0.24052453775265467
187.78158102557518,61.10210323333832,0.243337701774908
188.09658935174912,61.361533632772044,0.21420715480473002
189.9206916832608,61.095369793275566,0.4741414846410668
190.9492268625843,61.04145470886409,0.15369771705939925
189.49679982160623,61.326472131021845,0.09929522954596486
188.32872158379075,62.599866000988804,0.22162423796137523
189.49085137268392,61.3367449230991,0.33294473779239375
192.2246010574237,61.888314377758505,0.21251231490467443
187.73574203262473,61.96224703132513,0.4169996600886747
187.70400737226586,61.364548618955716,0.11542460882843689
191.97126934423702,60.685592878816045,0.14997320355904284
190.07490924731042,62.224331692806196,0.23277058646253582
189.46833212307138,61.324719196828795,0.09926163185347925
190.47595586874337,62.80232659270115,0.4616435409448858
189.4742141942192,61.3496522561368,0.5111930755547742
192.23514125227788,61.89253386475231,0.21292482579933159
192.2385185722741,61.88761685215517,0.1061792708125908
192.24282636049412,61.894753381256905,0.2124747604189501
189.21895522364005,63.25108574332406,0.3311995321323703
188.1264564803212,62.89815280690896,0.2111101677358051
188.13285058244657,62.10092656369135,0.252718916706949
190.12741263382983,60.57652440342722,0.2877804544056498
189.2028401781028,61.2400546423833,0.1514002125911129
187.72666014832433,61.95517564942272,0.36977823370917157
190.32700182815063,60.968857608334744,0.46565608829615257
188.66651624162748,61.143298576365545,0.16356727111282204
188.65668451747217,61.13538945123491,0.23942937805866996
189.83805789888714,60.446369220586696,0.12719786992807353
189.3504504747973,60.897426770467376,0.18525440748190136
191.02172100475119,61.50149318599722,0.19987778374902723
191.14916920707242,61.71292910050372,0.42441475540962703
189.23448666770418,63.25240116641167,0.14565842083819305
189.50072869490495,61.35604193859438,0.22964571839312092
190.34504767042318,62.360441817072015,0.2659915800385823
189.53205045502267,63.15997449022196,0.30466215130977525
189.50807331620402,61.33830507472365,0.3330104923294409
187.029962415759,62.097869029330646,0.07693222281905922
190.77189923943982,61.22462210000962,0.10011948964768128
192.3786537143793,62.31926790611301,0.2953594390742817
187.6652031114584,62.21545690027295,0.2925623318862333
190.0798787266346,61.02768678900312,0.2758312242210543
191.8777434066345,62.14686397281347,0.2713969279861237
189.75362231746743,60.579123868066425,0.15425673089601444
188.15585500369747,62.10147757524371,0.17723643146172405
190.3038344980927,62.35807787076565,0.26888491341369164
191.98972476274747,62.641654164023926,0.23328086320415792
188.78272256333932,60.733462836772055,0.1560311267807108
189.55317795850476,61.999251571371424,0.24717915698905332
192.05607874161245,62.88301592087256,0.23258254228666522
191.1808387276182,61.61698454578643,0.14300864682325176
190.2682191862629,62.844753267327775,0.10581004303691474
187.51977926226184,61.077846012435806,0.322219830464176
190.85024081593835,62.64502637823801,0.07503545031497649
190.41343832904005,62.53342432206535,0.06825349955766173
191.51937381532483,60.532262722453005,0.3055733505807319
190.80668405495072,60.93582407985067,0.29956911429482963
190.5201416082963,60.916731082427084,0.23336629014276344
190.89694172191625,62.557953220112665,0.07744924946093822
189.99949205991777,61.370178632042766,0.34240251051672116
188.8567269097997,62.48046151912527,0.22377159869886132
192.2228958952012,62.41730702376661,0.27787745378569445
189.2298947369797,63.24443836269072,0.26529509486259456
190.52878643986153,60.851267220477496,0.2996199444554423
188.3959049123971,62.42751499686635,0.20798977792665962
189.22290322097024,62.103146541634445,0.19174775573335492
190.12213158575332,60.96391253360459,0.21472820602486856
188.39647131835116,62.40849069672845,0.07466068281242166
189.0515565047344,60.59994991666524,0.18471464122524003
190.3027391084851,61.18419323396243,0.3231856391226489
188.62085310782095,61.70415009353479,0.11573443292383091
188.12008505044733,62.90587398996776,0.210767658487696
187.2869575724702,61.738234606400944,0.07007713161813169
191.54056952746762,61.00913344483226,0.23029569237587677
188.4679053982591,60.88835142903445,0.17543226726937763
192.4051129307353,61.15215528128792,0.25340985851210807
189.09330502080434,61.707224859833985,0.15272089138177963
191.05901147925562,61.500198269281924,0.4240944954275231
187.5389123632448,61.167882209486095,0.26481368440239694
189.73354119797747,62.80595473516112,0.3138338222039632
192.64237306565707,61.217414050881935,0.26230646637338606
189.1918144450695,61.59879669015142,0.22983531471809496
187.82073624936012,61.49400915120225,0.34089698091031656
192.6439671707713,61.220448861350796,0.2508014368496251
192.0054149231743,61.756163258803326,0.20508830376009682
188.44097275206607,60.89407544621821,0.21644757693232033
188.39272005175485,62.420763906555365,0.20760251393961446
192.8304299554008,61.321411259669205,0.22966803306740735
189.88453018678842,60.6427994292269,0.24042745389166614
187.8359632793205,62.83003089691967,0.33319341206765557
190.8846813532965,60.77767247259345,0.1923157798966558
189.13636111209615,62.544397045922906,0.2842092826899168
190.24175000759269,61.312779380045114,0.3152446160840983
191.16776359912288,61.661525143271305,0.1351253084933899
189.51785917497335,61.32903091992463,0.40010946127693114
187.3823463759254,61.606472688877346,0.34404280116687924
189.16851459247096,60.89939260791711,0.16025147723346647
189.664811941597,62.07497698724945,0.29888227299472897
191.5160477322078,61.00476881245413,0.23037644763136747
189.50613835378505,62.96599179993076,0.23204889011544833
192.36445110469128,62.326017297639126,0.20626264171570077
189.661408005429,62.07145694385244,0.22889804305367867
190.86082687046675,62.538991981684134,0.31775922406515156
191.28126428572205,62.721210117061396,0.08950126986009657
190.606025181651,62.83101008932135,0.2727550061177815
190.8130644385955,60.933387481274785,0.3004769861469796
192.49554509966669,61.622661665823856,0.24219458577754213
189.8689035009765,60.655311539582264,0.1176079077411464
188.15437155265872,62.102079279862764,0.17737387986971323
190.6559526781086,61.63311956921697,0.18856528599963515
189.1046881806884,61.14176811241313,0.17817219366218126
188.02652201979106,62.796344387056756,0.20882981786497568
189.61269695711815,62.14759099433089,0.2133676984642446
190.89059883408208,61.03815452088088,0.18986233240294473
190.5184712375099,60.844125077410794,0.060201917079432524
188.12077670609804,62.9001297524094,0.21364856825624082
190.88695775730503,61.031494957199456,0.35542518093659486
190.73309761019962,61.59040578588037,0.15848395479405747
192.84846487493985,61.331796222586924,0.2609048674867325
189.47867778273664,62.99556230614086,0.2967422190607552
189.82797356919096,60.696876319249895,0.318815495915767
191.48592617232168,61.00088981623292,0.27201037342245404
189.94313237650562,62.52461916024573,0.20716348504390517
191.24368815865708,60.66992363819825,0.08681989855123902
189.67766558476544,62.092663211541804,0.21340037830411093
188.09807103239015,62.77185738497411,0.20729070082726242
188.54172347618254,61.285024736592675,0.34436717466818095
191.19660478126187,62.38336496168169,0.21593689942570116
190.38452296220126,61.37402249752537,0.31783528988625
191.28719933442213,60.62167048641987,0.10230743469708145
188.0844282263348,62.76680248734854,0.061406982189885974
188.40280950049535,60.568437915055036,0.2328825849189423
188.13488683809405,62.75031937052945,0.12931209432956703
189.19247146871794,62.761356183458965,0.2773403830369322
191.1804080058848,62.390995752134884,0.27704105502849685
189.40425793155293,62.02728727612698,0.24739808060607107
189.24568082605035,61.61319683565128,0.21165400499383336
190.57298258378316,62.47005414736905,0.12073892638621571
192.24969997830976,61.47628458654081,0.05365640900525823
188.07736113301854,61.30269119248503,0.32749179514396304
189.38720358967623,63.12766115164039,0.14520213358051903
189.42461884871153,60.717474019874814,0.35688798890562295
190.61418104795786,62.51450120950378,0.3225218269006144
189.01647456574074,62.582129386807445,0.30227059511188614
189.35764036801868,63.141836655062704,0.32975948450087667
187.824166958218,60.828392266061876,0.269773114832524
190.55617762469308,62.465590304222715,0.2923355611346217
192.3766528462276,62.24303582656498,0.2130850741636544
191.7729649788722,62.25607699265256,0.12117092903224425
192.26249835180994,61.47511173714396,0.27682020696972576
189.22305764527812,63.24311029778433,0.3030988757474406
188.36114840221273,62.41272518773579,0.11622849940555174
189.11775754122627,60.952877028141565,0.18799868340754988
190.99146014513883,62.871122495132525,0.21586464505399797
190.92452734488688,62.37699680391438,0.4176309036970372
189.798710512101,60.4256406152975,0.3008311357013374
189.20065729093392,63.23916830544184,0.14469795440759942
191.18942204386988,62.76957944323132,0.1291487576561188
191.17289182794534,61.1127063256586,0.15396374655332107
190.94901189121592,62.37828750705692,0.2042695503339642
191.1938711427777,62.88071743853346,0.16521090968760396
189.5153729617168,60.40843772451754,0.23713276247284162
188.86041571090817,61.907237203937306,0.30997094909797945
189.797275255313,60.45209499084643,0.42614457440575965
190.91939870109655,62.372263919904746,0.2486770753894382
189.2151486809344,63.23673885236034,0.29046036795084335
189.7977539511898,60.448764963744345,0.47522489148751695
188.6371772740924,60.52732897819182,0.23661091571571022
189.17593639136547,62.77280465407634,0.27672621511144124
190.65579028947866,62.838263856169426,0.28864255093140895
190.91363963392598,62.36699532419147,0.2488739372179193
191.21134427009258,62.820210292225994,0.06202787958914244
190.9508044083961,62.3629315804468,0.20348942124038555
191.60994935087652,62.87323878802526,0.14343213276310324
188.36325929212404,62.40940723577706,0.231140200375434
188.92133481177606,60.59708659618319,0.185502489998744
191.40628243589788,61.94463691586168,0.28058850547348785
190.34179588276473,63.24795128800711,0.1416309715316215
190.51533557314448,63.14375911764842,0.10209583438621417
191.85328351235046,61.6298941920481,0.2304083220380145
188.5286774571161,61.67874937244689,0.23009690655350293
191.02994117679353,61.82275829436814,0.05978048362979484
188.49673516001545,61.68408150316063,0.1519853677870666
189.3916853627827,62.327042171864214,0.27286176665784734
190.12589324542122,62.2515613633903,0.3021488301481479
189.27493028316596,62.62752173762835,0.3351245271182982
188.11093876599355,61.37240013272452,0.4984979969211191
188.1028772653742,62.901392101537624,0.29467895001567057
188.3444143353735,62.37926351511095,0.29569346660341067
188.1152992605145,62.897682410045455,0.2125548208607074
190.84079726264477,62.22740452014548,0.14713015548683295
192.47926024154174,61.678790387146144,0.10671278821825751
190.81369004627666,60.70486299809522,0.27417258714159093
188.13317212274345,62.896441631647235,0.2070256400988431
191.22674102294525,61.58270762036918,0.2323973904966842
188.6556560411085,62.04570361410813,0.25693461995381306
188.12840592031392,62.89271547474736,0.2054188023123731
189.4387825425435,62.339906777976104,0.31860131607526426
190.34379413594678,62.55090878371089,0.13497409018287512
